25/04/2025 08:11:29,41.3,44.31424,46.3,1,45772341309
25/04/2025 08:11:34,41.4,44.44445,46.4,1,45772341367
25/04/2025 08:11:39,41.5,44.57465,46.6,1,45772341425
25/04/2025 08:11:44,41.6,44.71933,46.6,1,45772341483
25/04/2025 08:11:49,41.7,44.8206,46.8,1,45772341541
25/04/2025 08:11:54,41.8,44.96528,46.9,1,45772341599
25/04/2025 08:11:59,42,45.10995,47.1,1,45772341657
25/04/2025 08:12:04,42.1,45.2257,47.2,1,45772341715
25/04/2025 08:12:09,42.2,45.3559,47.4,1,45772341773
25/04/2025 08:12:14,42.3,45.51505,47.5,1,45772341831
25/04/2025 08:12:19,42.4,45.64526,47.6,1,45772341889
25/04/2025 08:12:24,42.5,45.76099,47.7,1,45772341947
25/04/2025 08:12:29,42.6,45.8912,47.9,1,45772342005
25/04/2025 08:12:34,42.7,46.05035,47.9,1,45772342063
25/04/2025 08:12:39,42.8,46.19502,48.1,1,45772342121
25/04/2025 08:12:44,43,46.31076,48.2,1,45772342179
25/04/2025 08:12:49,43.1,46.49884,48.4,1,45772342237
25/04/2025 08:12:54,43.2,46.65799,48.5,1,45772342295
25/04/2025 08:12:59,43.3,46.71585,48.6,1,45772342353
25/04/2025 08:13:04,43.4,46.875,48.7,1,45772342412
25/04/2025 08:13:09,43.5,47.00521,48.8,1,45772342470
25/04/2025 08:13:14,43.6,47.14988,48.9,1,45772342528
25/04/2025 08:13:19,43.8,47.29456,49,1,45772342586
25/04/2025 08:13:24,43.9,47.46817,49.1,1,45772342644
25/04/2025 08:13:29,44,47.61285,49.3,1,45772342702
25/04/2025 08:13:34,44.1,47.75752,49.3,1,45772342760
25/04/2025 08:13:39,44.3,47.88773,49.4,1,45772342818
25/04/2025 08:13:44,44.4,48.06134,49.5,1,45772342876
25/04/2025 08:13:49,44.5,48.24942,49.6,1,45772342934
25/04/2025 08:13:54,44.7,48.3941,49.7,1,45772342992
25/04/2025 08:14:00,44.9,48.55324,49.8,1,45772343050
25/04/2025 08:14:05,45,48.69791,49.9,1,45772343108
25/04/2025 08:14:10,45.2,48.88599,50,1,45772343166
25/04/2025 08:14:15,45.3,49.07407,50.1,1,45772343224
25/04/2025 08:14:20,45.4,49.18982,50.2,1,45772343282
25/04/2025 08:14:25,45.5,49.36343,50.3,1,45772343340
25/04/2025 08:14:30,45.7,49.47916,50.4,1,45772343398
25/04/2025 08:14:35,45.8,49.63831,50.5,1,45772343456
25/04/2025 08:14:40,46,49.81192,50.6,1,45772343514
25/04/2025 08:14:45,46.1,49.97107,50.7,1,45772343572
25/04/2025 08:14:50,46.3,50.13021,50.8,1,45772343630
25/04/2025 08:14:55,46.5,50.26042,50.9,1,45772343688
25/04/2025 08:15:00,46.6,50.47743,50.9,1,45772343746
25/04/2025 08:15:05,46.8,50.70892,51,1,45772343804
